Company Name,BSE id,NSE id
PONNI SUGARS (ORISSA) LTD.,,PONNI
CHAMPGN,,CHAMPGN
KHODAY INDIA LTD.-$,,KHODAY
IFB AGRO INDUSTRIES LTD.,,IFBAGRO
DHARANI SUGARS &amp; CHEMICALS LTD.,,DHARSUGAR
SIMBHAOLI SUGARS LTD.-$,,SIMBHSUGAR
MACAGRO,,MACAGRO
THIRU AROORAN SUGARS LTD.,,THIRUSUGAR
RAJASTHAN BREWERIES LTD.,,RAJBREW
UNITED BREWERIES (HOLDINGS) LTD.,,UBHOLDINGS
WEST COAST BREWERIES &amp; DISTILLERS LTD.,,WCOSTSG
SHREE VAANI SUGARS AND INDUSTRIES LTD.,,SHVANI
VENUS SUGAR LTD.,,VENUSUG
KOTHARI FERMENTATION &amp; BIOCHEM LTD.,,KFBL
BLOSSOM INDUSTRIES LTD.,,BLOSIND
ISHWAR MEDICAL SERVICES LTD.,,ISHMS
DUJOHN LABORATORIES LTD.,,DUJOHN
SRI CHAKRA REMEDIES LTD.,,SRCHRDM
CAPROLACTAM CHEMICALS LTD.,,CAPRO
G.M.BREWERIES LTD.,,GMBREW
RANA SUGARS LTD.,,RANASUG
CHARMINAR BREWERIES LTD.,,CHABRDM
PICCADILY SUGAR &amp; ALLIED INDUSTRIES LTD.,,PICCASUG
GIRDHARILAL SUGAR &amp; ALLIED INDUSTRIES LTD.,,GIRDSGA
RIGA SUGAR COMPANY LTD.-$,,RIGASUG
SOM DISTILLERIES &amp; BREWERIES LTD.,,SDBL
C.J.GELATINE PRODUCTS LTD.,,CJGEL
SUL INDIA LTD.,,SULINDI
SUPERSTAR DISTILLERIES &amp; FOODS LTD.,,SUPDF
RAINBOW BREWERIES LTD.,,RAINBRE
MOUNT SHIVALIK INDUSTRIES LTD.-$,,MOUNTSHIQ
AMRIT CORP.LTD.-$,,AMRITCORP
ASSOCIATED ALCOHOLS &amp; BREWERIES LTD.,,ASALCBR
EASTERN SUGAR &amp; INDUSTRIES LTD.,,EASTSUGIND
ASIAN FOOD PRODUCTS LTD.,,ASIFOOD
INTERNATIONAL BESTFOODS LTD.,,INBEFDM
COROMANDEL AGRO PRODUCTS &amp; OILS LTD.,,CORAGRO
FOODS &amp; INNS LTD.,,FOODSIN
IVP LTD.,,IVP
KLRF LTD.,,KLRF
LAXMI STARCH LTD.,,ZLAXMSTADM
OLYMPIC OIL INDUSTRIES LTD.,,OLYOI
MILKFOOD LTD.,,MLKFOOD
POLSON LTD.,,POLSON
RASOI LTD.,,RASOI
SATHE BISCUIT &amp; CHOCOLATE CO.LTD.,,ZSATHEBI
Ratnamani Agro Industries Ltd,,RATNAMAGRO
SAGAR SOYA PRODUCTS LTD.,,SAGRSOY-B
TRI-STAR SOYA PRODUCTS LTD.,,TRISTR
MAHESHWARI PROTEINS LTD.,,MHSHPRT
WIPRO LTD.,,WIPRO
ORIENT BEVERAGES LTD.,,ORIBEVER
PRESTIGE HM POLYCONTAINERS LTD.,,PRESHMP-B
PHAR EAST LABORATORIES LTD.,,PHARLAB-B
GILT PACK LTD.,,GILTPKG
EBERS PHARMACEUTICALS LTD.,,EBEPH
DHANUKA AGRITECH LTD.,,DHANUKA
DEE-PHARMA LTD.,,DEEPPHR-B
SFL INDUSTRIES LTD.,,SHVFERT
SANDERSON INDUSTRIES LTD.,,SANDRSN
GODAVARI FERTILISERS &amp; CHEMICALS LTD.,,GODAVRFERT
DR. SABHARWAL'S MFG. LABS. LTD.,,DRSABHP
HARSHVARDHAN CHEMICALS &amp; MINERALS LTD.,,HARSCHM
TTK HEALTHCARE LTD.-$,,TTKHEALTH
M.J.PHARMACEUTICALS LTD.,,MJPHADM
SREE RAYALASEEMA ALKALIES &amp; ALLIED CHEMICALS LTD.,,SREERAYA
CEPHAM ORGANICS LTD.,,CEPHORG
LIME CHEMICALS LTD.,,LIMECHM
TEEM LABORATORIES LTD.,,TEEM
GUJARAT POLYWEAVE LTD.,,GUJPLYW
SILTAP CHEMICALS LTD.,,SILTP
KANPUR PLASTIPACK LTD.,,KANPRPLA
TAINWALA CHEMICALS &amp; PLASTICS (INDIA) LTD.,,TAINWALCHM
JAGSONPAL PHARMACEUTICALS LTD.,,JAGSNPHARM
GUJARAT PROPACK LTD.,,GUJPRDM
KHAITAN CHEMICALS &amp; FERTILIZERS LTD.,,KHAICHEM
JHAVERI FLEXO INDIA LTD.,,JHAVFLEXO
UNITED LEASING &amp; INDUSTRIES LTD.,,UNTTEMI
NATIONAL OXYGEN LTD.,,NOL
GILLETTE INDIA LTD.,,GILLETTE
WIRES &amp; FABRIKS (SA) LTD.,,WIREFABR
VOLEX FINANCE &amp; INDUSTRIES LTD.,,VOLEX
TURNKEY INTERNATIONAL LTD.,,TURNKEYDM
ANSAL HOUSING &amp; CONSTRUCTION LTD.-$,,ANSALHSG
PREMIER INDUSTRIES (INDIA) LTD.,,PREMRIN
COMPUTER POINT LTD.,,COMPUPN
MAC CHARLES (INDIA) LTD.,,MCCHRLS-B
KOTHARI ORIENT FINANCE LTD.,,KOTRIFNDM
ADDI INDUSTRIES LTD.-$,,ADDIND
PIONEER INVESTCORP LTD.,,PIONRINV
GUJARAT OIL AND INDUSTRIES LTD.,,GUJOILD
VIJAYA COMMERCIAL CREDIT LTD.,,VIJAYCO
LLOYDS FINANCE LTD.,,LLOYDFIN
ASHNOOR TEXTILE MILLS LTD.,,ASHNOOR
MALABAR BUILDING PRODUCTS LTD.,,MALABARB
UNITECH LTD.,,UNITECH
V.I.P.INDUSTRIES LTD.-$,,VIPIND
NUMECH EMBALLAGE LTD.,,NUMEM
DHRUV ESTATES LTD.,,DHRUVES
WINSOME DIAMONDS AND JEWELLERY LTD.,,WINSOMEDJ
SCHABLONA INDIA LTD.,,SCHABLON
DYNASTY FINANCIAL CORPORATION LTD.,,DYNASFN
JAI YATAYAT LTD.,,JAIYATA
HOYSALA BLOW MOULDERS (I) LTD.,,HOYSBLO
FIBERWEB (INDIA) LTD.,,FIBERWEB
LKP Finance Limited,,LKPFIN
SAMRAT HOUSING &amp; LEASING LTD.,,SAMRTHS
EAST BUILDTECH LTD.,,EASTBUILD
Sri Arumuga Enterprise Limited,,ARUMUGA
SRI CHAKRA FINANCIAL SERVICES LTD.,,ZGOLDHOL
BLUE CHIP LEASING &amp; FINANCE LTD.,,BLCHPLE
JAYBHARAT FABRICS MILLS LTD.,,JAYBFAB
WORLDLINK FINANCE LTD.,,WRLDLNK
KUDRAT INVESTMENTS &amp; LEASING (INDIA) LTD.,,KUDRINV
ALEXCON FOAMCAST LTD.,,ALEXCON
INNOVATIVE PRINT FORMS LTD.,,INOVTV
MANIPAL FINANCE CORPORATION LTD.,,MNPLFIN
HIGHLAND INDUSTRIES LTD.,,HIGHL
JOG ENGINEERING LTD.-$,,JOGENG
BAJAJ STEEL INDUSTRIES LTD.,,BAJAJST
KIDUJA INDIA LTD.,,KIDUJA
KEY CORP LTD.,,KEYCORP
SHIKHAR LEASING &amp; TRADING LTD.,,SHIKHARLETR
VITTA MAZDA LTD.,,VITAMZD
CONTINENTAL CONSTRUCTION LTD.,,CONCON
GUJARAT HOTELS LTD.,,GUJHOTE
Rajath Finance Limited,,RAJATH
ALLIANCE CAPITAL &amp; FINANCIAL SERVICES LTD.,,ALIANCP
RAS RESORTS &amp; APART HOTELS LTD.,,RASRESOR
JOLLY PLASTIC INDUSTRIES LTD.,,JOLYPLS
PARAMOUNT COSMETICS (INDIA) LTD.,,PARMCOS-B
JINDAL HOTELS LTD.,,JINDHOT
SER INDUSTRIES LTD.,,SERIND
JUPITER INDUSTRIES &amp; LEASING LTD.,,JPTRLES
OPG METAL &amp; FINSEC LTD.,,OPGMTFN
SIMMONDS MARSHALL LTD.,,SIMMOND
B &amp; A LTD.,,BNALTD
DPIL LTD.,,DPIL
WILLIAMSON TEA ASSAM LTD.,,WTAL
ROSSELL INDUSTRIES LTD.,,ROSINDM
LEDO TEA CO.LTD.,,LEDOTEA
HAWKINS COOKERS LTD.-$,,HAWKINCOOK
WARREN TEA LTD.-$,,WARRENTEA
COCHIN MALABAR ESTATES &amp; INDUSTRIES LTD.,,COCHMAL
BEST EASTERN HOTELS LTD.,,BESTEAST
NEELAMALAI AGRO INDUSTRIES LTD.,,NEAGI
Satellite Infoconcepts Ltd,,SATELINFO
UNIQUE ESTATES DEVELOPMENTS CO.LTD.,,UNIQEST
IST LTD.,,ISTLTD
GORDON WOODROFFE LTD.,,GORDONW
COSMO FILMS LTD.,,COSMOFILMS
FICS CONSULTANCY SERVICES LTD.,,FICSCON
ASIATIC PROPERTIES LTD.,,ZASIATPR
KAMPANI CONSULTANTS LTD.,,ZKAMPACO
LUSTRE TILES LTD.,,LUSTRTI
Diamant Infrastructure Limited,,DIAMANT
NEW MARKETS ADVISORY LTD.,,NEWMKTADV
APOLLO HOSPITALS ENTERPRISE LTD.,,APOLLOHOSP
NITIN ALLOYS GLOBAL LTD.,,NITINALOY
ZENITH CAPITALS LTD.,,ZENCAP
SMIFS CAPITAL MARKETS LTD.,,SMIFS
EVEREST INDUSTRIES LTD.,,EVERESTIND
BELL REMEDIES LTD.,,BELLREMDM
PROGRESSIVE METAL FORMING &amp; LEASING LTD.,,ZPROGLEA
SNEH CONSTRUCTION LTD.,,ZSNEHCON
WINDSOR CAPITAL MARKETS LTD.,,WINDSCP
MIDWEST INDIA INDUSTRIES LTD.,,MIDINDIDM
Greycells Education Limited,,GREYCELLS
MSR INDIA LTD.,,MSRINDIA
NORTHERN PROJECTS LTD.,,NORTHPR
Joy Realty Limited,,JOYREALTY
AYM Syntex Ltd,,AYMSYNTEX
KIRTIMOYA CAPITAL LTD.,,KIRTIMO
BLUE CIRCLE SERVICES LTD.,,BLCISER
PANASONIC CARBON INDIA CO.LTD.-$,,PANCARBON
Finkurve Financial Services Ltd,,FINKURVE
HB LEASING &amp; FINANCE CO.LTD.,,HBLEAS
SHRICON INDUSTRIES LTD.,,SHRICON
STERLING GUARANTY &amp; FINANCE LTD.,,STRLGUA
MOTOROL,,MOTOROL
SULABH ENGINEERS &amp; SERVICES LTD.,,SULABEN
SPANCO LTD.-$,,SPANCO
SPL TECHNOCHEM LTD.,,SPLTECHNO
Frontier Capital Ltd,,FRONTCAP
LINKSON INTERNATIONAL LTD.,,LINKSONI
BHARAT HOTELS LTD.,,BHAHODM
ABACUS COMPUTERS LTD.,,ABACUS
KEDIA CONSTRUCTION CO.LTD.,,KEDIACN
SATRA PROPERTIES (INDIA) LTD.,,SATRAPROP
STERLING INTERNATIONAL ENTERPRISES LTD.-$,,STEERINTER
DAGA LEASING &amp; FINANCE LTD.,,DAGALEA
EMPIRE HOTELS &amp; RESORTS LTD.,,EMPHOTR
TRANSOCEANIC PROPERTIES LTD.,,TRANOCE
PAGITA LEASING &amp; FINANCE CO.LTD.,,PAGITLS
AuSom Enterprise Limited,,AUSOMENT
Chisel &amp; Hammer (Mobel) Limited,,CHISEL
THAKRAL SERVICES (INDIA) LTD.,,THAKRAL
RUCHI INFRASTRUCTURE LTD.,,RUCHINFRA
DOWELL LEASING &amp; FINANCE LTD.,,DOWELEA
GOLDEN LEGAND LEASING &amp; FINANCE LTD.,,GOLDLEG
VJTF EDUSERVICES LTD.,,VJTFEDU
E-SERVE INTERNATIONAL LTD.,,ESERVE
JAFFERSON LEASING &amp; FINANCE LTD.,,JAFLEAS
KALPAVRIKSHA INDUSTRIES LTD.,,KALPVIND
VOLTAIRE LEASING &amp; FINANCE LTD.,,VOLLF
NETLINK SOLUTIONS (INDIA) LTD.,,NETLINK
LEENA CONSULTANCY LTD.,,ZLEENCON
LANCOR HOLDINGS LTD.,,LANCORHOL
INDIAN INFOTECH &amp; SOFTWARE LTD.,,INDINFO
BANAS FINANCE LTD.,,BANASFN
VISAKA INDUSTRIES LTD.,,VISAKAIND
GHAR FINANCE &amp; LEASING CO.LTD.,,GHARFIL
HIMATSINGKA MOTOR WORKS LTD.,,ZHIMATMO
INFOMEDIA PRESS LTD.,,INFOMEDIA
HATHWAY BHAWANI CABLETEL &amp; DATACOM LTD.,,HATHWAYB
GUFIC BIOSCIENCES LTD.,,GUFICBIO
MIDLAND INDUSTRIES AND LEASING LTD.,,MIDLIND
PHOTON CAPITAL ADVISORS LTD.,,PHOTON
GROVER LEASING LTD.,,GROVERLE
HAJI MANZOOR ALAM INDUSTRIES LTD.,,HAJIMAN
OSWAL LEASING LTD.,,OSWALEA
ARI CONSOLIDATED INVESTMENTS LTD.,,ARICONS
MODISTONE LTD.,,MODISTO
DUNLOP INDIA LTD.,,DUNLOP-B1
GOVIND RUBBER LTD.-$,,GOVINDRU
GRP LTD.,,GRPLTD
INDAG RUBBER LTD.-$,,INDAG
KERALA RUBBER &amp; RECLAIMS LTD.,,ZKERARUB
MM RUBBER COMPANY LTD.,,MMRUBBR-B
PTL ENTERPRISES LTD.-$,,PTL
TVS SRICHAKRA LTD.-$,,TVSSRICHAK
SWASTIK RUBBER PRODUCTS LTD.,,SWASRUB
VIKRANT TYRES LTD.,,VIKTY
AMZEL AUTOMOTIVE LTD.,,AMZLAUT
ELECTRIC CONTROL GEAR (INDIA) LTD.,,ECGIL
ANDHRA PRADESH TANNERIES LTD.,,APTANN
WOPOLIN PLASTICS LTD.,,WOPOLIN
Sanathnagar Enterprises Limited,,SEL
BENARES HOTELS LTD.,,BENARAS
GRAPHIC CHARTS LTD.,,BELLGRP
BHAGWATI OXYGEN LTD.,,BHAGWOX
BIHAR AIR PRODUCTS LTD.,,ZBIHAAIR
BOMBAY OXYGEN CORPORATION LTD.,,BOMOXY-B1
CRAVATEX LTD.,,CRAVATEX
BOMBAY PAINTS LTD.,,BOMPAINT
BRITELITE CARBON LTD.,,BRITCAR
BERGER PAINTS INDIA LTD.,,BERGEPAINT
CAPRIHANS INDIA LTD.-$,,CAPRIHANS
GRAPHITE INDIA LTD.,,GRAPHITE
CARONA LTD.,,CARONA
ITD CEMENTATION INDIA LTD.,,ITDCEM
CENTRON INDUSTRIAL ALLIANCE LTD.,,CTRNIND
DOLPHIN HOTELS LTD.,,DOLPHOT
DSP MERRILL LYNCH LTD.,,DSPML
EMPIRE INDUSTRIES LTD.,,EMPIND
FALCON TYRES LTD.-$,,FALCONTQ
EASTERN INTERNATIONAL HOTELS LTD.,,EASTHOT
G.CLARIDGE &amp; CO.LTD.,,GCLARIDDM
GRAVISS HOSPITALITY LTD.,,GRAVISSHO
GAMMON INDIA LTD.,,GAMMONIND
GARWARE-WALL ROPES LTD.,,GARWALLROP
GARWARE MARINE INDUSTRIES LTD.,,GARWAMAR
GOA CARBON LTD.-$,,GOACARBON
GOVIND POY OXYGEN LTD.,,ZGOVPOOX
HARDCASTLE &amp; WAUD MFG.CO.LTD.,,HARDCAS
HILTON RUBBERS LTD.,,HLTNRUB
HINDUSTAN DORR-OLIVER LTD.,,HINDDORROL
HEG LTD.,,HEG
HINDUSTAN COMPOSITES LTD.,,HINDCOMPOS
HINDUSTAN HOUSING CO.LTD.,,ZHINDHSG
HINDUSTAN OXYGEN GAS CO.LTD.,,HINDOXG
HOTEL BANJARA LTD.,,HOTBENJ
HIL LTD.,,HIL
INDIA FOILS LTD.,,INDIAFOI
INDIAN CARD CLOTHING CO.LTD.,,INDIANCARD
DGP SECURITIES LTD.,,DGPSEC
GESTETNER (INDIA) LTD.,,GESTETQ
KODAK INDIA LTD.,,KODAKDM
INTERNATIONAL CONVEYORS LTD.,,INTLCONV
JAY SHREE TEA &amp; INDUSTRIES LTD.,,JAYSHREETEA
BHURUKA GASES LTD.,,BHURUKA
KOTHARI INDUSTRIAL CORPORATION LTD.,,KOTIC
MANDOVI PELLETS LTD.,,MNDVPEL
MODERN SHARES &amp; STOCKBROKERS LTD.,,MODRNSH
MAPRO INDUSTRIES LTD.,,MAPROIN
OSEASPRE CONSULTANTS LTD.,,OSEASPR
NEW INDIA INDUSTRIES LTD.,,NEWINDI
POONA INDUSTRIAL HOTEL LTD.,,POONHOTDM
PREMIER SYNTHETICS LTD.,,PREMSYN
PUNJAB WOOLCOMBERS LTD.,,PUNWOOLC
R.J.SHAH &amp; CO.LTD.,,RJSHAH
ROPLAS (INDIA) LTD.,,ROPLAS
SHAH CONSTRUCTION CO.LTD.,,SHAHCON
SHALIMAR PAINTS LTD.-$,,SHALPAINTS
SINNAR BIDI UDYOG LTD.,,SINNAR
SIPOREX INDIA LTD.,,SIPORDM
HINDOOSTAN MILLS LTD.,,HINDMILL
SOUTHERN GAS LTD.,,ZSOUTGAS
TECHNOJET CONSULTANTS LTD.,,TECHCON
SHRI VIJAYVALLABH HOLDING LTD.,,ZSHVIJAY
SUPREME INDUSTRIES LTD.,,SUPREMEIND
THACKER &amp; CO.LTD.,,THACKER
TRADE WINGS LTD.,,TRADWIN
TCI-B1,,TCI-B1
U.P.HOTELS LTD.,,UPHOT
VST INDUSTRIES LTD.,,VSTIND
UB ENGINEERING LTD.,,UBENGG
SWASTI VINAYAKA SYNTHETICS LTD.,,SWASTIVI
MADHUSUDAN SECURITIES LTD.,,MADHUSE
YAMINI INVESTMENTS COMPANY LTD.,,YAMNINV
VISHVAKIRTI INVESTMENT LTD.,,VISHINV
PREMIER CAPITAL SERVICES LTD.,,PREMCAP
MILGRAY FINANCE &amp; INVESTMENT LTD.,,ZMILGFIN
SUBWAY FINANCE &amp; INVESTMENT CO.LTD.,,ZSUBWAYF
GULF OIL INDIA LTD.,,GULFODM
ASIA PACIFIC INVESTMENT TRUST LTD.,,NAGPINV-B
INTEGRATED FINANCE COMPANY LTD.,,INTEGFIN
JINDAL DRILLING &amp; INDUSTRIES LTD.,,JINDRILL
ARCO LEASING LTD.,,ZARCOLEA
DCL FINANCE LTD.,,DCLFIDM
STANDARD MEDICAL &amp; PHARMACEUTICALS LTD.,,STDMDCH
KUSAM ELECTRICAL INDUSTRIES LTD.,,KUSUMEL
RANAKPURJI EXPORTS &amp; INDUSTRIES LTD.,,RANAKEX
PL FINANCE &amp; INVESTMENT LTD.,,FLFININ
VIJAYA LEASING LTD.,,VIJAYLE
JUMBO FINANCE LTD.,,JUMBFNL
Aplaya Creations Ltd,,APLAYA
SAKTHI FINANCE LTD.,,SAKTHIFIN
DEWAN HOUSING FINANCE CORPORATION LTD.,,DHFL
WEIZMANN FINCORP LTD.,,WEIZFIN
SAT INDUSTRIES LTD.-$,,SATINDLTD
TELETEK INDIA LTD.,,ZTELETEK
Maa Jagdambe Tradelinks Limited,,MAAJTL
CIFCO FINANCE LTD.,,CIFCO
ALL METAL PROCESS INDUSTRIES LTD.,,ALLMEPR
JMD TELEFILMS INDUSTRIES LTD.,,JMDTELEFILM
TIVOLI CONSTRUCTION LTD.,,TVOLCON
NIVENA ESTATE AND FINANCE LTD.,,NIVEF
SHIVA TEXYARN LTD.,,SHIVTEX
V.B.DESAI FINANCIAL SERVICES LTD.,,VBDESAI
VALUEMART RETAIL SOLUTIONS LTD,,VALUEMAR
Quadrant Televentures Limited-$,,QUADRANT
FIRST CUSTODIAN FUND (INDIA) LTD.,,1STCUS
DUGAR FINANCE INDIA LTD.,,DUGARFNDM
GALAXY CONSOLIDATED FINANCE LTD.,,GALAXCP
KAMANWALA HOUSING CONSTRUCTION LTD.,,KAMANWALA
KOTHARI WORLD FINANCE LTD.,,KOTHARIFIN
BAJRANG FINANCE LTD.,,BAJRFIN
SANTOGEN EXPORTS LTD.,,SANEX
Asya Infosoft Limited,,ASYAINFO
WALL STREET FINANCE LTD.,,WSFIN
REMI SECURITIES LTD.,,REMITR
Anjani Foods Ltd,,ANJANIFOODS
SOUTH ASIAN FINANCIAL EXCHANGE LTD.,,SAFIN
SHRIRAM INVESTMENTS LTD.,,SHRIRAMI
ELCON FINLEASE &amp; INDUSTRIES LTD.,,ELCONFN
HIMALCHULI FOOD PRODUCTS LTD.,,HIMALFD
PARSHWANATH CORPORATION LTD.,,PARSHWANA
SHOPPERS INVESTMENT &amp; FINANCE CO.LTD.,,SHOPINV-B
SURYAKRIPA FINANCE LTD.,,SURYAKR
Millennium Online Solutions ( India ) Ltd,,MILLENNIUM
CANSHARE,,ZCANSHR
ICDS LTD.,,ICDSLTD
CAN FIN HOMES LTD.,,CANFINHOME
MUNOTH CAPITAL MARKET LTD.,,MUNCAPM
IL&amp;FS INVESTMENT MANAGERS LTD.,,IVC
BASIL INFRASTRUCTURE PROJECTS LTD.,,BASILINF
LEAFIN INDIA LTD.,,LEAFIN
SHRIRAM TRANSPORT FINANCE CO.LTD.,,SRTRANSFIN
CANDOUBLE,,CANDBLE
TATA FINANCE LTD.,,TATAFIN
Cholamandalam Investment and Finance Company Ltd,,CHOLAFIN
WHITE LION ASIA LTD.,,WHITELIO
SAGAR SYSTECH LTD.,,SAGARSYST
HEMAKUTA INDUSTRIAL INVESTMENT CO.LTD.,,HEMINDI
GICRISE,,GICRISE
GICRIBO,,GICRIBO
NEDUNGADI BANK LTD.,,NEDBKDM
KMF LTD.,,KKUMTFN
CFL CAPITAL FINANCIAL SERVICES LTD.,,CEATFIN
KIRLOSKAR INVESTMENTS &amp; FINANCE LTD.,,KIRIF
MEFCOM AGRO INDUSTRIES LTD.,,MEFCOM
CRB CAPITAL MARKETS LTD.,,CRBCAP-B1
GRUH FINANCE LTD.,,GRUH
GFC SECURITIES &amp; FINANCE LTD.,,GLOBFIN
PAL CREDIT &amp; CAPITAL LTD.,,PALCRED
PREMIUM INTERNATIONAL FINANCE LTD.,,PREMINT
GICCUBN,,GICCUBN
RADICO KHAITAN FINANCE LTD.,,RADKHFI
INDMOTI,,INDMOTI
ALPIC FINANCE LTD.,,ALPICFIN
VLS FINANCE LTD.,,VLSFINANCE
SANMAC MOTOR FINANCE LTD.,,SANMACDM
APPLE CREDIT CORPORATION LTD.,,APPLECREDT
UCIL LEASING LTD.,,UCILLEA
SYNERGY FINANCIAL EXCHANGE LTD.,,SYNRGFN
INDIA CEMENTS CAPITAL LTD.,,INDCEMCAP
KAILASH AUTO FINANCE LTD.,,KAILASH
AD-MANUM FINANCE LTD.,,ADMANUM
Vishwamitra Financial Services Limited,,VISHWAFIN
MEGLON INFRA-REAL (INDIA) LTD.,,MEGLON
FIRST FINANCIAL SERVICES LTD.,,FIRFIN
VATSA CORPORATIONS LTD.,,VATCO
JENSON &amp; NICHOLSON FINANCIAL SERVICES LTD.,,JNFSL
CONCERT CAPITAL LTD.,,CONCCAP
MEHTA INTEGRATED FINANCE LTD.,,MEHIF
FIDELITY FINANCE LTD.,,FIDLFIN
HARVEST FINANCIALS LTD.,,HARVFINDM
BURR BROWN (INDIA) LTD.,,BURBR
IFB FINANCE LTD.,,IFBFINADM
VIDEOCON INDUSTRIES LTD.,,VIDEOIND
INTER GLOBE FINANCE LTD.,,INTRGLB
DFL INFRASTRUCTURE FINANCE LTD.,,DFLINFRA
BALA TECHNO GLOBAL LTD.,,BALATECGL
MUNOTH INVESTMENTS LTD.,,MUNOTHI
Sai Jeevadhara Finance Limited,,SAIJEEV
MERCARD LTD.,,MERCARD
SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,,SHRISTI
CREST VENTURES LIMITED,,CREST
WEBSITY INFOSYS LTD.,,WEBSITY
LEASING FINANCE INDIA LTD.,,LEASIFN
Pine Animation Limited,,PINEANIM
SCHEMATIC FINANCE LTD.,,SCHEMFN
ATN INTERNATIONAL LTD.,,ATNINTER
INTEGRATED ENTERPRISES (INDIA) LTD.,,INTEGENT
Vakrangee Limited-$,,VAKRANGEE
Insta Finance Limited,,INSTAF
COIMBATORE LAKSHMI INVESTMENT &amp; FINANCE COMPANY LTD.,,COIMLAK-B
GUJARAT CREDIT CORPORATION LTD.,,GUJCRED
ICICI PREMIER,,ICICIPR
VGP FINANCE LTD.,,VGPFINC
SYLPH TECHNOLOGIES LTD.,,SYLPH
DHARANI FINANCE LTD.,,DHARFIN
RUDRAKSH CAP-TECH LTD.,,RUDRAKSH
RUSHABH CAPITAL &amp; FINANCIAL SERVICES LTD.,,RUSHBCP
SHUKLA DATA TECHNICS LTD.,,SHUKDTA
INDBANK MERCHANT BANKING SERVICES LTD.,,INDBANK
BIRLA CENTURY FINANCE LTD.,,BIRCFDM
CHEMOX SECURITIES LTD.,,CHEMXSC
THAPAR FINANCE LTD.,,THAPRFN
GANDHINAGAR LEASING &amp; FINANCE LTD.,,GANDLEA
VCK CAPITAL MARKET SERVICES LTD.,,VCKCAP
YULE FINANCING &amp; LEASING CO.LTD.,,YULEFIN
ARIHANT CORPORATION LTD.,,ARIHCOR
BHARAT BHUSHAN SHARE &amp; COMMODITY BROKERS LTD.,,BHARAT
SECURE EARTH TECHNOLIGIES LTD.,,SECEARTH
CAPITAL TRUST LTD.,,CAPITALT
USHAKIRAN FINANCE LTD.,,USHAKIRA
VIVO BIO TECH LTD.,,VIVOBIOT
MONEYCARE FINANZ LTD.,,MONEYCF
SARLA CREDIT &amp; SECURITIES LTD.,,SARLCRD
SSL (INDIA) LTD.,,SSLINDI
SURAJ SECURITIES &amp; FINANCE LTD.,,SURAJSC
TULIP FINANCE LTD.,,TULIPFIN
Veerhealth Care Limited,,VEERHEALTH
PAN INDIA CORPORATION LTD.,,PANINDIAC
LALBHAI FINANCE LTD.,,LALBHFN
ASIA PACIFIC FINANCIAL SERVICES LTD.,,APACFIN
SAHARA HOUSINGFINA CORPORATION LTD.,,SAHARAHOUS
NDA SECURITIES LTD.,,NDASEC
Supra Trends Limited,,SUPRATRE
PLATINUM FINANCE LTD.,,PLATIFN
GSB FINANCE LTD.,,GSBFIN
KIEV FINANCE LTD.,,KIEVFIN
MORARKA FINANCE LTD.,,MORARKFI
Monarch Networth Capital Ltd,,MONARCH
ONIDA FINANCE LTD.,,ONIDA
PRO FIN CAPITAL SERVICES LTD.,,PROFINC
PUNSUMI FOILS &amp; COMPONENTS LTD.,,PUNSUFO
TIMES GUARANTY LTD.,,TIMESGTY
INDNAVR,,INDNAVR
SANCHAY FINVEST LTD.,,SANCF
SOURCE FINANCIAL SERVICES LTD.,,SOURFIN
SOM DATT FINANCE CORPORATION LTD.,,SODFC
ARIHANT MANGAL GROWTH SCHEME-CRB,,CRBARIH
AMRUT CREDIT CORPORATION (INDIA) LTD.,,AMRUTCR
SAVANI FINANCIALS LTD.,,SAVFI
KINJAL FINANCE LTD.,,KINALFN
REGENCY TRUST LTD.,,REGTRUS
AMBSECU,,AMBSECU
Avonmore Capital &amp; Management Services Limited,,AVONMORE
SHRACHI INFRASTRUCTURE FINANCE LTD.,,SHRACHI
Libord Finance Ltd,,LIBORDFIN
PALSOFT INFOSYSTEMS LTD.,,PALSOFT
RAUNAQ FINANCE LTD.,,RAUNAFI
YASH MANAGEMENT &amp; SATELLITE LTD.,,YASHMGM
ARIHANT CAPITAL MARKETS LTD.,,ARIHCAPM
BIRLA SHLOKA EDUTECH LTD.,,BIRSHLEDU
ISL CONSULTING LTD.,,ISLCONSUL
DCM FINANCIAL SERVICES LTD.,,DCMFINSERV
HARVIC MANAGEMENT SERVICES (INDIA) LTD.,,HARVIC
ICICI POWER,,ICIPOWRDM
JIK INDUSTRIES LTD.,,JIKIND
GANIPITAK YAKSHRAJ CAPLEASE LTD.,,GANITAK
TAURUSN,,TAURUSN
BCL FINANCIAL SERVICES LTD.,,BCLFSER-B
RR FINANCIAL CONSULTANTS LTD.,,RRFIN
IM+ Capitals Limited,,IMCAP
SAMBHAAV MEDIA LTD.,,SAMBHAAV
OLYMPIC MANAGEMENT &amp; FINANCIAL SERVICES LTD.,,OLYMTFI
DUGAR HOUSING DEVELOPMENTS LTD.,,DUGARHOU
DJS STOCK &amp; SHARES LTD.,,DJSSS
MADHUR CAPITAL &amp; FINANCE LTD.,,MADHURC
SANGHI CORPORATE SERVICES LTD.,,SANGHCO
WISEC GLOBAL LTD.,,WISEC
